Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3,english-monolingual,0.0,DE # German,B1,most frequent,Abstract Concepts,anger,intense;burning;fierce;uncontrollable;deep;raw;bitter;sudden;suppressed;explosive
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Places,mountain,tall;rugged;snowy;majestic;steep;rocky;ancient;imposing;breathtaking;remote
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Places,ocean,vast;deep;blue;wild;endless;powerful;mysterious;turbulent;calm;salty
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Places,plain,flat;vast;open;grassy;barren;wide;endless;quiet;fertile;expansive
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Places,plateau,high;flat;rocky;vast;elevated;barren;remote;wide;rugged;ancient
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Places,river,winding;wide;deep;fast;slow;clear;muddy;long;powerful;serene
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Places,valley,green;deep;narrow;fertile;quiet;lush;hidden;steep;beautiful;secluded
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Places,village,small;quiet;quaint;rural;peaceful;remote;friendly;traditional;charming;tiny
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Plants,cactus,spiky;green;tall;desert;tough;prickly;hardy;dry;unique;resilient
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Plants,eggplant,purple;shiny;smooth;fresh;firm;bitter;oval;ripe;organic;tender
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Plants,flower,colorful;fragrant;delicate;beautiful;blooming;bright;soft;wild;tiny;vibrant
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Plants,grass,green;lush;tall;short;wet;dry;soft;thick;fresh;wild
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Plants,lettuce,crisp;green;fresh;leafy;tender;raw;healthy;light;organic;crunchy
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Plants,mushroom,earthy;small;white;brown;edible;wild;soft;poisonous;fresh;savory
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Plants,onion,sharp;pungent;white;yellow;raw;sweet;strong;layered;fresh;chopped
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Plants,pepper,spicy;hot;red;green;sweet;fresh;mild;fiery;crunchy;roasted
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Plants,potato,brown;starchy;fresh;baked;mashed;fried;small;large;organic;hearty
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Plants,rose,red;pink;fragrant;beautiful;delicate;thorny;blooming;elegant;romantic;classic
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Plants,tomato,red;ripe;juicy;fresh;round;sweet;tangy;firm;organic;plump
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Plants,tree,tall;old;green;sturdy;leafy;ancient;bare;thick;majestic;sprawling
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Social Relationships,ally,loyal;trusted;supportive;reliable;close;valuable;steadfast;helpful;strong;dependable
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Social Relationships,brother,loving;protective;annoying;close;older;younger;supportive;funny;loyal;caring
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Social Relationships,enemy,dangerous;bitter;hostile;cunning;relentless;powerful;hated;sneaky;formidable;ruthless
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Social Relationships,father,loving;strict;supportive;wise;caring;strong;protective;funny;hardworking;gentle
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Social Relationships,follower,loyal;dedicated;eager;supportive;faithful;enthusiastic;obedient;trusting;devoted;admiring
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Social Relationships,friend,close;best;loyal;funny;kind;supportive;trustworthy;caring;reliable;lifelong
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Social Relationships,leader,strong;inspiring;confident;decisive;charismatic;wise;bold;visionary;respected;authoritative
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Social Relationships,mother,loving;nurturing;caring;strict;supportive;gentle;strong;wise;protective;selfless
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Social Relationships,partner,loving;supportive;equal;trusted;reliable;close;romantic;loyal;compatible;dependable
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Social Relationships,rival,fierce;competitive;challenging;tough;bitter;determined;strong;persistent;formidable;aggressive
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Social Relationships,sister,loving;annoying;supportive;close;older;younger;funny;caring;protective;loyal
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Social Relationships,stranger,mysterious;unknown;distant;unfamiliar;suspicious;quiet;odd;random;passing;curious
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Spatial Concepts,above,high;elevated;overhead;superior;towering;lofty;upper;distant;soaring;prominent
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Spatial Concepts,back,rear;hind;behind;posterior;hidden;last;remote;trailing;secondary;unnoticed
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Spatial Concepts,below,lower;beneath;under;inferior;submerged;hidden;underground;lesser;deeper;underneath
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Spatial Concepts,east,eastern;oriental;rising;distant;far;cultural;ancient;exotic;remote;traditional
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Spatial Concepts,front,forward;leading;first;primary;ahead;visible;prominent;main;initial;foremost
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Spatial Concepts,inside,inner;internal;hidden;enclosed;private;deep;secret;confined;central;sheltered
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Spatial Concepts,left,western;remaining;liberal;odd;stray;abandoned;sideways;awkward;unused;opposite
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Spatial Concepts,north,cold;polar;upper;distant;remote;chilly;northern;harsh;rugged;frosty
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Spatial Concepts,outside,external;outer;open;exposed;public;distant;far;peripheral;visible;surrounding
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Spatial Concepts,right,correct;proper;eastern;conservative;just;accurate;fitting;moral;precise;suitable
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Spatial Concepts,south,warm;southern;tropical;lower;sunny;humid;distant;exotic;balmy;coastal
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Spatial Concepts,west,western;distant;setting;frontier;modern;far;cultural;remote;progressive;open
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Time Concepts,century,past;new;old;modern;ancient;specific;long;historic;turning;memorable
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Time Concepts,day,sunny;rainy;long;short;busy;quiet;special;ordinary;bright;gloomy
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Time Concepts,evening,quiet;cool;late;dark;peaceful;relaxing;romantic;calm;twilight;pleasant
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Time Concepts,hour,late;early;long;short;busy;quiet;critical;final;passing;precious
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Time Concepts,minute,quick;brief;short;fleeting;last;crucial;exact;passing;tense;hurried
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Time Concepts,month,long;short;busy;quiet;cold;warm;rainy;dry;special;current
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Time Concepts,morning,early;bright;cool;quiet;fresh;sunny;foggy;peaceful;busy;crisp
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Time Concepts,night,dark;late;quiet;long;cold;starry;sleepless;eerie;silent;endless
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Time Concepts,season,rainy;dry;cold;warm;busy;festive;changing;harsh;mild;favorite
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Time Concepts,second,quick;brief;fleeting;instant;short;critical;passing;precise;split;momentary
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Time Concepts,week,busy;long;short;hectic;quiet;stressful;productive;relaxing;eventful;ordinary
grok-3,english-monolingual,0.0,DE # German,C1,most frequent,Time Concepts,year,past;new;long;short;memorable;challenging;successful;difficult;recent;upcoming
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Abstract Concepts,anger,intense;burning;fierce;uncontrollable;deep;raw;sudden;bitter;suppressed;explosive
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Abstract Concepts,courage,bold;fearless;brave;heroic;daring;valiant;steadfast;resolute;gallant;unflinching
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Abstract Concepts,fear,overwhelming;paralyzing;chilling;deep-seated;irrational;haunting;gripping;primal;lingering;acute
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Abstract Concepts,freedom,absolute;cherished;hard-won;liberating;boundless;precious;fundamental;true;personal;enduring
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Abstract Concepts,happiness,pure;radiant;boundless;infectious;genuine;lasting;simple;profound;unexpected;blissful
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Abstract Concepts,hate,intense;venomous;bitter;consuming;relentless;deep-rooted;fiery;toxic;unyielding;vicious
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Abstract Concepts,honesty,brutal;refreshing;unwavering;sincere;absolute;transparent;admirable;rare;steadfast;uncompromising
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Abstract Concepts,justice,fair;impartial;righteous;swift;blind;hard-fought;moral;deserved;equitable;restorative
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Abstract Concepts,knowledge,vast;deep;profound;extensive;practical;theoretical;specialized;invaluable;ancient;newfound
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Abstract Concepts,love,unconditional;passionate;tender;eternal;selfless;romantic;enduring;deep;genuine;devoted
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Abstract Concepts,peace,serene;lasting;fragile;inner;global;quiet;harmonious;elusive;tranquil;hard-earned
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Abstract Concepts,wisdom,timeless;profound;practical;ancient;hard-earned;insightful;deep;invaluable;quiet;thoughtful
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Cultural Artifacts,bell,loud;clear;resonant;melodic;antique;brass;tiny;ceremonial;warning;festive
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Cultural Artifacts,candle,flickering;scented;warm;soft;tall;decorative;glowing;handmade;romantic;dim
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Cultural Artifacts,carpet,plush;soft;colorful;worn;thick;patterned;luxurious;oriental;shaggy;durable
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Cultural Artifacts,coin,shiny;old;rare;silver;gold;commemorative;worn;small;valuable;ancient
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Cultural Artifacts,crown,golden;jeweled;royal;heavy;ornate;ceremonial;ancient;majestic;symbolic;glittering
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Cultural Artifacts,flag,national;waving;proud;tattered;colorful;symbolic;historic;bold;official;vibrant
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Cultural Artifacts,mask,mysterious;eerie;decorative;tribal;painted;creepy;elaborate;hidden;ceremonial;protective
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Cultural Artifacts,necklace,delicate;elegant;beaded;gold;silver;vintage;intricate;sparkling;heirloom;bold
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Cultural Artifacts,painting,beautiful;abstract;realistic;vibrant;classic;modern;detailed;expressive;famous;haunting
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Cultural Artifacts,ring,shiny;diamond;gold;silver;engagement;simple;ornate;vintage;precious;engraved
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Cultural Artifacts,statue,towering;marble;bronze;ancient;majestic;detailed;weathered;iconic;commemorative;imposing
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Cultural Artifacts,vase,delicate;ceramic;ornate;tall;antique;floral;elegant;fragile;decorative;painted
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Environmental Phenomena,cloud,fluffy;dark;white;ominous;wispy;thick;drifting;stormy;soft;towering
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Environmental Phenomena,earthquake,devastating;powerful;sudden;violent;destructive;terrifying;massive;unexpected;catastrophic;seismic
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Environmental Phenomena,fog,thick;eerie;dense;mysterious;cold;heavy;obscuring;silent;creeping;damp
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Environmental Phenomena,lightning,bright;jagged;sudden;powerful;electric;striking;dangerous;vivid;blinding;fierce
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Environmental Phenomena,rain,gentle;heavy;steady;torrential;cold;refreshing;drizzling;persistent;warm;sudden
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Environmental Phenomena,rainbow,vibrant;colorful;beautiful;fleeting;magical;bright;arched;stunning;rare;vivid
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Environmental Phenomena,snow,soft;white;heavy;powdery;fresh;cold;silent;drifting;thick;pristine
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Environmental Phenomena,storm,fierce;violent;raging;powerful;dark;sudden;destructive;howling;intense;brewing
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Environmental Phenomena,thunder,loud;booming;rolling;distant;powerful;startling;deep;ominous;echoing;rumbling
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Environmental Phenomena,tide,high;low;strong;incoming;outgoing;relentless;powerful;calm;dangerous;shifting
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Environmental Phenomena,volcano,active;dormant;explosive;massive;fiery;dangerous;ancient;towering;destructive;smoldering
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Environmental Phenomena,wind,strong;gusty;cold;warm;gentle;howling;brisk;relentless;wild;biting
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Food Items,apple,red;green;crisp;sweet;juicy;tart;fresh;shiny;ripe;firm
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Food Items,banana,yellow;ripe;sweet;soft;curved;tropical;fresh;mushy;spotted;healthy
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Food Items,beef,tender;juicy;lean;grilled;rare;well-done;savory;marbled;fresh;seasoned
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Food Items,bread,fresh;crusty;soft;warm;homemade;sliced;whole-grain;stale;toasted;fluffy
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Food Items,broccoli,green;fresh;crisp;tender;steamed;raw;healthy;vibrant;bitter;nutritious
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Food Items,cheese,sharp;creamy;aged;melted;soft;hard;tangy;mild;stinky;grated
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Food Items,chicken,roasted;grilled;tender;juicy;spicy;fried;lean;savory;moist;seasoned
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Food Items,egg,fresh;boiled;fried;scrambled;raw;organic;white;brown;cracked;soft-boiled
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Food Items,fish,fresh;grilled;raw;flaky;oily;smoked;salty;delicate;fried;sustainable
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Food Items,pasta,al dente;fresh;homemade;creamy;cheesy;spicy;soft;hearty;saucy;tender
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Food Items,rice,white;brown;sticky;fluffy;steamed;seasoned;fragrant;long-grain;wild;cooked
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Food Items,soup,hot;creamy;hearty;savory;clear;spicy;comforting;homemade;thick;brothy
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Human Roles,artist,talented;creative;innovative;passionate;eccentric;visionary;skilled;struggling;famous;inspired
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Human Roles,athlete,strong;fast;dedicated;competitive;agile;disciplined;powerful;skilled;determined;endurance
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Human Roles,chef,skilled;creative;passionate;innovative;experienced;meticulous;talented;busy;renowned;culinary
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Human Roles,doctor,compassionate;skilled;dedicated;knowledgeable;caring;busy;experienced;trusted;professional;wise
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Human Roles,engineer,innovative;skilled;analytical;creative;precise;technical;brilliant;dedicated;resourceful;practical
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Human Roles,farmer,hardworking;dedicated;rugged;patient;knowledgeable;rural;tough;resourceful;traditional;diligent
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Human Roles,lawyer,sharp;persuasive;dedicated;knowledgeable;aggressive;ethical;experienced;cunning;articulate;professional
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Human Roles,musician,talented;passionate;creative;skilled;expressive;dedicated;versatile;gifted;charismatic;inspired
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Human Roles,scientist,brilliant;curious;dedicated;analytical;innovative;meticulous;knowledgeable;pioneering;logical;inquisitive
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Human Roles,soldier,brave;disciplined;loyal;tough;dedicated;fearless;strong;honorable;resilient;committed
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Human Roles,teacher,patient;inspiring;dedicated;knowledgeable;caring;strict;supportive;wise;enthusiastic;influential
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Human Roles,writer,creative;talented;imaginative;prolific;insightful;passionate;eloquent;struggling;famous;thoughtful
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Inanimate Objects,book,thick;old;new;engaging;classic;worn;hardcover;paperback;fascinating;informative
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Inanimate Objects,bridge,sturdy;old;modern;long;narrow;iconic;wooden;steel;suspended;historic
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Inanimate Objects,drums,loud;rhythmic;powerful;tribal;deep;resonant;beaten;acoustic;electric;dynamic
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Inanimate Objects,earth,vast;ancient;fertile;blue;fragile;living;rotating;sacred;bountiful;diverse
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Inanimate Objects,flute,delicate;melodic;silver;wooden;soft;high-pitched;elegant;ancient;haunting;clear
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Inanimate Objects,key,old;rusty;shiny;small;golden;important;spare;lost;brass;essential
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Inanimate Objects,knife,sharp;dull;serrated;small;large;kitchen;pocket;dangerous;sleek;utility
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Inanimate Objects,lock,secure;old;rusty;heavy;broken;digital;sturdy;antique;reliable;complex
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Inanimate Objects,moon,full;crescent;bright;pale;mysterious;distant;glowing;silvery;haunting;serene
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Inanimate Objects,pen,black;blue;elegant;cheap;fountain;ballpoint;smooth;leaky;expensive;reliable
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Inanimate Objects,sun,bright;warm;blazing;golden;radiant;hot;setting;rising;powerful;blinding
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Inanimate Objects,sword,sharp;ancient;heavy;gleaming;deadly;ornate;legendary;rusty;ceremonial;forged
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Neutral Animals,cat,fluffy;sleek;curious;playful;independent;lazy;agile;affectionate;mysterious;elegant
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Neutral Animals,dog,loyal;friendly;energetic;protective;playful;obedient;furry;gentle;smart;loving
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Neutral Animals,dolphin,intelligent;playful;sleek;friendly;graceful;social;curious;swift;charming;acrobatic
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Neutral Animals,elephant,massive;gentle;wise;strong;majestic;gray;powerful;intelligent;protective;ancient
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Neutral Animals,hamster,tiny;cute;furry;active;shy;cuddly;small;playful;nocturnal;curious
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Neutral Animals,monkey,playful;mischievous;agile;curious;clever;social;wild;energetic;funny;intelligent
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Neutral Animals,mouse,small;timid;quick;sneaky;tiny;gray;quiet;cute;skittish;elusive
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Neutral Animals,peacock,colorful;proud;vibrant;majestic;beautiful;elegant;striking;ornate;showy;regal
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Neutral Animals,rabbit,soft;fluffy;quick;shy;cute;hopping;gentle;small;timid;adorable
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Neutral Animals,shark,fierce;powerful;sleek;dangerous;predatory;swift;deadly;massive;terrifying;stealthy
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Neutral Animals,snake,slithery;venomous;sleek;dangerous;coiled;silent;deadly;scaly;elusive;cunning
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Neutral Animals,whale,massive;gentle;majestic;powerful;deep-diving;enormous;graceful;mysterious;singing;migratory
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Places,city,bustling;crowded;modern;vibrant;noisy;sprawling;historic;urban;busy;cosmopolitan
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Places,desert,vast;arid;hot;barren;sandy;harsh;endless;dry;desolate;scorching
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Places,forest,dense;lush;green;ancient;dark;mysterious;quiet;thick;enchanted;wild
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Places,island,tropical;remote;small;beautiful;isolated;sandy;lush;volcanic;serene;uninhabited
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Places,lake,calm;clear;deep;blue;serene;still;reflective;cold;vast;tranquil
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Places,mountain,towering;rugged;majestic;snowy;steep;ancient;rocky;imposing;breathtaking;remote
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Places,ocean,vast;deep;blue;powerful;endless;wild;mysterious;turbulent;calm;immense
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Places,plain,flat;vast;open;grassy;barren;wide;endless;fertile;quiet;expansive
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Places,plateau,high;flat;vast;rocky;elevated;barren;remote;broad;windswept;rugged
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Places,river,winding;swift;calm;wide;deep;murky;clear;flowing;powerful;serene
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Places,valley,green;deep;narrow;fertile;lush;quiet;hidden;scenic;peaceful;sheltered
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Places,village,small;quiet;quaint;rural;friendly;remote;traditional;charming;peaceful;tight-knit
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Plants,cactus,spiky;green;tall;desert;tough;prickly;hardy;unique;resilient;thorny
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Plants,eggplant,purple;shiny;smooth;fresh;firm;oval;bitter;versatile;healthy;plump
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Plants,flower,beautiful;fragrant;colorful;delicate;vibrant;blooming;soft;bright;lovely;fresh
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Plants,grass,green;lush;soft;tall;thick;fresh;dewy;wild;short;vibrant
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Plants,lettuce,crisp;green;fresh;leafy;tender;healthy;light;crunchy;raw;vibrant
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Plants,mushroom,earthy;soft;white;brown;edible;wild;small;meaty;delicate;savory
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Plants,onion,sharp;pungent;white;yellow;raw;sweet;strong;layered;fresh;aromatic
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Plants,pepper,spicy;hot;red;green;sweet;fiery;fresh;bold;crunchy;vibrant
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Plants,potato,starchy;brown;firm;versatile;hearty;fresh;baked;mashed;raw;nutritious
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Plants,rose,red;fragrant;beautiful;delicate;thorny;romantic;elegant;blooming;soft;classic
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Plants,tomato,red;ripe;juicy;fresh;sweet;tangy;round;firm;plump;vibrant
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Plants,tree,tall;ancient;sturdy;green;leafy;mighty;old;sprawling;bare;majestic
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Social Relationships,ally,loyal;trusted;supportive;reliable;close;steadfast;helpful;dependable;strong;valuable
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Social Relationships,brother,loving;protective;annoying;close;supportive;older;younger;loyal;funny;caring
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Social Relationships,enemy,fierce;dangerous;hostile;bitter;relentless;cunning;powerful;hated;formidable;deceptive
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Social Relationships,father,loving;strict;supportive;wise;caring;strong;protective;kind;hardworking;gentle
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Social Relationships,follower,loyal;dedicated;eager;supportive;obedient;enthusiastic;trusting;devoted;admiring;committed
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Social Relationships,friend,close;loyal;funny;kind;supportive;trusted;dear;reliable;caring;lifelong
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Social Relationships,leader,strong;inspiring;confident;decisive;charismatic;wise;bold;visionary;respected;authoritative
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Social Relationships,mother,loving;nurturing;caring;strict;gentle;supportive;warm;protective;selfless;wise
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Social Relationships,partner,loving;supportive;equal;trusted;reliable;close;compatible;loyal;committed;understanding
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Social Relationships,rival,fierce;competitive;challenging;tough;bitter;determined;aggressive;formidable;persistent;intense
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Social Relationships,sister,loving;annoying;supportive;close;caring;funny;protective;loyal;sweet;helpful
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Social Relationships,stranger,mysterious;unknown;unfamiliar;distant;curious;suspicious;odd;intriguing;aloof;unexpected
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Spatial Concepts,above,high;elevated;overhead;superior;towering;lofty;upper;soaring;prominent;dominant
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Spatial Concepts,back,rear;hind;posterior;behind;hidden;distant;remote;trailing;secondary;supportive
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Spatial Concepts,below,lower;beneath;underneath;inferior;submerged;hidden;underground;lesser;deeper;bottom
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Spatial Concepts,east,eastern;oriental;rising;distant;cultural;ancient;exotic;faraway;traditional;remote
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Spatial Concepts,front,forward;leading;primary;main;visible;prominent;foremost;initial;central;ahead
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Spatial Concepts,inside,inner;internal;hidden;enclosed;private;deep;secret;confined;sheltered;intimate
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Spatial Concepts,left,western;remaining;liberal;odd;stray;abandoned;unused;sideways;awkward;opposite
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Spatial Concepts,north,cold;polar;upper;distant;remote;harsh;chilly;northern;rugged;wild
