Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,think-in-native,0.0,TH # Thai,B1,most frequent,Abstract Concepts,anger,strong;intense;sudden;deep;blind;raw;quiet;explosive;repressed;controlled
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Places,city,busy;large;modern;old;crowded;beautiful;noisy;clean;historic;vibrant
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Places,desert,dry;vast;hot;sandy;empty;remote;golden;harsh;windy;barren
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Places,forest,dense;green;dark;ancient;wild;quiet;tropical;cool;vast;mysterious
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Places,island,small;tropical;remote;beautiful;rocky;green;deserted;large;sunny;volcanic
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Places,lake,calm;deep;blue;frozen;clear;large;small;fresh;scenic;quiet
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Places,mountain,high;snowy;rugged;green;tall;ancient;steep;remote;majestic;rocky
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Places,ocean,vast;deep;blue;stormy;calm;salty;endless;cold;warm;mysterious
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Places,plain,flat;vast;green;dry;open;fertile;empty;windy;golden;simple
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Places,plateau,high;flat;rocky;vast;dry;green;remote;ancient;elevated;barren
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Places,river,wide;deep;flowing;clear;muddy;fast;slow;long;scenic;frozen
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Places,valley,deep;green;narrow;fertile;hidden;scenic;quiet;wide;mountainous;beautiful
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Places,village,small;quiet;rural;old;charming;remote;simple;traditional;peaceful;colorful
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Plants,cactus,spiky;green;tall;dry;wild;small;flowering;hardy;desert;prickly
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Plants,eggplant,purple;fresh;large;raw;cooked;shiny;organic;soft;bitter;round
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Plants,flower,beautiful;colorful;fresh;wild;fragrant;small;large;blooming;wilted;red
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Plants,grass,green;tall;wet;dry;soft;wild;short;fresh;thick;lush
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Plants,lettuce,fresh;green;crisp;raw;organic;wilted;leafy;small;large;sweet
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Plants,mushroom,fresh;wild;small;large;edible;poisonous;brown;white;cooked;raw
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Plants,onion,fresh;white;red;strong-smelling;raw;cooked;small;large;organic;spicy
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Plants,pepper,hot;red;green;fresh;spicy;raw;cooked;small;large;sweet
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Plants,potato,fresh;large;small;raw;cooked;organic;starchy;brown;soft;boiled
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Plants,rose,red;beautiful;fragrant;fresh;thorny;wild;blooming;white;pink;elegant
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Plants,tomato,red;fresh;juicy;raw;cooked;small;large;organic;ripe;sweet
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Plants,tree,tall;green;old;young;leafy;fruit-bearing;shady;strong;ancient;bare
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Social Relationships,ally,strong;reliable;faithful;strategic;close;helpful;trusted;powerful;loyal;supportive
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Social Relationships,brother,older;younger;caring;protective;playful;supportive;distant;close;funny;responsible
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Social Relationships,enemy,dangerous;powerful;sworn;hidden;fierce;old;bitter;foreign;strong;ruthless
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Social Relationships,father,loving;strict;hardworking;absent;supportive;wise;young;old;caring;proud
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Social Relationships,follower,loyal;dedicated;blind;enthusiastic;faithful;strong;quiet;active;supportive;committed
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Social Relationships,friend,close;loyal;true;old;new;helpful;fun;trustworthy;supportive;reliable
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Social Relationships,leader,strong;wise;charismatic;effective;young;old;inspiring;decisive;respected;visionary
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Social Relationships,mother,loving;caring;strict;hardworking;supportive;wise;young;old;protective;gentle
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Social Relationships,partner,reliable;supportive;business;romantic;equal;trusted;strong;helpful;committed;loyal
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Social Relationships,rival,fierce;strong;competitive;old;new;bitter;skilled;dangerous;worthy;challenging
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Social Relationships,sister,younger;older;caring;playful;supportive;close;funny;protective;distant;loving
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Social Relationships,stranger,unknown;mysterious;dangerous;friendly;passing;foreign;helpful;suspicious;quiet;tall
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Spatial Concepts,above,high;clear;bright;distant;open;vast;blue;empty;shining;wide
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Spatial Concepts,back,strong;sore;straight;broad;injured;muscular;hidden;flat;old;warm
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Spatial Concepts,below,dark;deep;hidden;cold;quiet;vast;mysterious;wet;empty;low
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Spatial Concepts,east,rising;distant;sunny;coastal;ancient;flat;green;busy;remote;warm
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Spatial Concepts,front,wide;open;busy;clean;decorated;simple;hidden;strong;flat;colorful
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Spatial Concepts,inside,warm;dark;quiet;hidden;comfortable;empty;full;secret;safe;cool
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Spatial Concepts,left,free;open;empty;hidden;strong;weak;flat;dark;bright;wide
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Spatial Concepts,north,cold;windy;remote;vast;green;snowy;ancient;flat;busy;dark
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Spatial Concepts,outside,bright;cold;wet;empty;noisy;quiet;vast;green;dark;warm
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Spatial Concepts,right,correct;strong;free;open;flat;hidden;bright;dark;wide;simple
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Spatial Concepts,south,warm;sunny;coastal;flat;green;busy;remote;ancient;wet;vast
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Spatial Concepts,west,wild;distant;setting;dry;ancient;flat;green;busy;remote;windy
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Time Concepts,century,past;recent;long;forgotten;golden;dark;modern;ancient;prosperous;turbulent
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Time Concepts,day,long;short;sunny;rainy;busy;quiet;warm;cold;clear;dark
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Time Concepts,evening,cool;quiet;long;peaceful;dark;warm;busy;short;golden;relaxing
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Time Concepts,hour,long;short;early;late;busy;quiet;golden;dark;final;waiting
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Time Concepts,minute,short;last;waiting;final;quick;long;tense;quiet;busy;passing
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Time Concepts,month,long;short;busy;quiet;warm;cold;final;starting;festive;dry
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Time Concepts,morning,fresh;early;bright;cool;busy;quiet;foggy;sunny;cold;peaceful
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Time Concepts,night,dark;long;quiet;starry;cold;warm;busy;short;mysterious;peaceful
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Time Concepts,season,long;short;warm;cold;rainy;dry;festive;quiet;changing;mild
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Time Concepts,second,short;last;final;quick;tense;waiting;passing;quiet;busy;crucial
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Time Concepts,week,long;short;busy;quiet;final;starting;productive;relaxing;full;empty
grok-3-mini,think-in-native,0.0,TH # Thai,C1,most frequent,Time Concepts,year,long;short;busy;quiet;prosperous;difficult;final;new;old;memorable
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Abstract Concepts,anger,intense;sudden;deep;blind;suppressed;raw;boiling;fierce;quiet;uncontrollable
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Abstract Concepts,courage,brave;bold;great;moral;physical;quiet;heroic;unwavering;innate;foolish
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Abstract Concepts,fear,intense;sudden;deep;irrational;overwhelming;primal;hidden;constant;paralyzing;unfounded
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Abstract Concepts,freedom,absolute;personal;political;economic;true;limited;hard-won;basic;individual;universal
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Abstract Concepts,happiness,pure;lasting;simple;genuine;fleeting;deep;shared;inner;everyday;overwhelming
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Abstract Concepts,hate,intense;deep;blind;irrational;bitter;enduring;mutual;racial;personal;violent
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Abstract Concepts,honesty,complete;brutal;straightforward;rare;absolute;refreshing;painful;unwavering;simple;genuine
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Abstract Concepts,justice,fair;swift;blind;social;poetic;divine;criminal;equal;restorative;imperfect
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Abstract Concepts,knowledge,vast;deep;practical;theoretical;ancient;modern;secret;shared;basic;profound
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Abstract Concepts,love,true;deep;unconditional;passionate;enduring;platonic;romantic;familial;lost;forbidden
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Abstract Concepts,peace,lasting;inner;global;fragile;quiet;eternal;temporary;spiritual;hard-won;perfect
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Abstract Concepts,wisdom,ancient;profound;practical;timeless;innate;hard-earned;simple;divine;worldly;intuitive
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Cultural Artifacts,bell,loud;clear;ringing;antique;small;large;golden;church;alarm;decorative
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Cultural Artifacts,candle,lit;flickering;scented;tall;short;wax;birthday;emergency;colorful;melted
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Cultural Artifacts,carpet,soft;thick;woolen;patterned;old;new;colorful;Persian;dirty;elegant
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Cultural Artifacts,coin,old;shiny;rare;ancient;gold;silver;foreign;counterfeit;small;valuable
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Cultural Artifacts,crown,royal;golden;jeweled;ancient;ceremonial;heavy;symbolic;ornate;simple;stolen
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Cultural Artifacts,flag,national;waving;colorful;torn;proud;foreign;historical;small;large;symbolic
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Cultural Artifacts,mask,protective;decorative;ancient;facial;scary;colorful;theatrical;medical;hidden;wooden
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Cultural Artifacts,necklace,gold;silver;pearl;long;short;elegant;antique;simple;beaded;valuable
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Cultural Artifacts,painting,beautiful;abstract;famous;old;modern;colorful;detailed;landscape;portrait;damaged
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Cultural Artifacts,ring,gold;silver;engagement;simple;ornate;ancient;valuable;small;lost;diamond
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Cultural Artifacts,statue,grand;ancient;bronze;marble;historical;modern;damaged;heroic;small;decorative
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Cultural Artifacts,vase,antique;glass;ceramic;tall;short;decorative;broken;floral;colorful;elegant
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Environmental Phenomena,cloud,white;fluffy;dark;stormy;high;low;drifting;thin;thick;beautiful
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Environmental Phenomena,earthquake,strong;devastating;sudden;minor;seismic;destructive;rare;frequent;underground;violent
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Environmental Phenomena,fog,thick;dense;morning;mysterious;cold;wet;rolling;light;persistent;eerie
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Environmental Phenomena,lightning,bright;fast;striking;dangerous;forked;distant;electrical;sudden;powerful;spectacular
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Environmental Phenomena,rain,heavy;light;steady;pouring;gentle;cold;warm;seasonal;refreshing;relentless
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Environmental Phenomena,rainbow,colorful;bright;arched;double;faint;beautiful;rare;natural;fleeting;vivid
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Environmental Phenomena,snow,white;fresh;deep;fluffy;melting;heavy;light;winter;pure;sparkling
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Environmental Phenomena,storm,violent;fierce;approaching;tropical;sudden;powerful;rainy;windy;destructive;electrical
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Environmental Phenomena,thunder,loud;rumbling;distant;crashing;sudden;ominous;rolling;powerful;frequent;echoing
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Environmental Phenomena,tide,high;low;rising;falling;strong;gentle;coastal;daily;unpredictable;powerful
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Environmental Phenomena,volcano,active;dormant;explosive;massive;dangerous;ancient;smoking;fiery;remote;destructive
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Environmental Phenomena,wind,strong;gentle;cold;warm;howling;steady;gusty;northern;southern;refreshing
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Food Items,apple,red;green;fresh;ripe;juicy;sweet;sour;organic;small;large
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Food Items,banana,yellow;ripe;green;sweet;fresh;peeled;organic;small;large;tropical
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Food Items,beef,fresh;tender;lean;grilled;rare;well-done;organic;ground;fatty;expensive
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Food Items,bread,fresh;soft;warm;sliced;whole-wheat;white;crusty;homemade;stale;toasted
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Food Items,broccoli,fresh;green;steamed;raw;organic;crisp;frozen;healthy;small;large
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Food Items,cheese,sharp;mild;creamy;hard;soft;grated;aged;fresh;imported;flavorful
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Food Items,chicken,grilled;roasted;fresh;organic;boneless;fried;tender;spicy;whole;sliced
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Food Items,egg,fresh;boiled;fried;organic;large;small;brown;white;cracked;raw
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Food Items,fish,fresh;grilled;smoked;wild;farmed;large;small;oily;tasty;frozen
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Food Items,pasta,cooked;al dente;fresh;dried;whole-wheat;stuffed;sauced;Italian;hot;simple
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Food Items,rice,cooked;steamed;white;brown;sticky;fragrant;organic;long-grain;short-grain;hot
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Food Items,soup,hot;creamy;vegetable;chicken;spicy;clear;homemade;thick;flavorful;cold
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Human Roles,artist,talented;creative;famous;struggling;young;established;visionary;dedicated;innovative;skilled
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Human Roles,athlete,strong;fast;dedicated;professional;Olympic;injured;young;experienced;competitive;fit
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Human Roles,chef,skilled;famous;creative;professional;young;experienced;innovative;passionate;talented;busy
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Human Roles,doctor,skilled;experienced;caring;busy;young;senior;specialist;dedicated;trustworthy;competent
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Human Roles,engineer,skilled;innovative;experienced;young;mechanical;electrical;creative;dedicated;professional;talented
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Human Roles,farmer,hardworking;experienced;organic;local;young;old;dedicated;rural;skilled;independent
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Human Roles,lawyer,experienced;sharp;corporate;criminal;young;successful;ethical;busy;dedicated;competent
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Human Roles,musician,talented;famous;classical;rock;young;experienced;passionate;skilled;innovative;dedicated
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Human Roles,scientist,brilliant;dedicated;innovative;experienced;young;environmental;medical;theoretical;skilled;curious
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Human Roles,soldier,brave;trained;experienced;young;veteran;disciplined;loyal;elite;wounded;dedicated
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Human Roles,teacher,dedicated;experienced;young;inspiring;patient;knowledgeable;strict;creative;effective;supportive
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Human Roles,writer,talented;famous;creative;young;experienced;prolific;insightful;dedicated;fictional;journalistic
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Inanimate Objects,book,old;new;thick;thin;interesting;boring;hardcover;paperback;educational;fictional
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Inanimate Objects,bridge,old;new;long;high;wooden;stone;modern;ancient;busy;sturdy
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Inanimate Objects,drums,loud;rhythmic;wooden;large;small;traditional;electronic;professional;handmade;shiny
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Inanimate Objects,earth,green;blue;vast;ancient;fertile;dry;round;spinning;living;fragile
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Inanimate Objects,flute,wooden;silver;sweet-sounding;ancient;modern;small;professional;handmade;melodic;shiny
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Inanimate Objects,key,small;metal;old;new;rusty;shiny;spare;master;electronic;lost
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Inanimate Objects,knife,sharp;dull;kitchen;pocket;old;new;stainless;wooden-handled;dangerous;useful
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Inanimate Objects,lock,old;new;secure;broken;electronic;metal;simple;combination;rusty;modern
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Inanimate Objects,moon,full;crescent;bright;dark;distant;waxing;waning;mysterious;silver;beautiful
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Inanimate Objects,pen,black;blue;ink;ballpoint;fountain;cheap;expensive;old;new;ergonomic
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;yellow;powerful;distant;warm;life-giving;blinding
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Inanimate Objects,sword,sharp;ancient;medieval;long;short;metal;decorative;deadly;legendary;rusty
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Neutral Animals,cat,black;white;fluffy;playful;lazy;wild;domestic;stray;young;old
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Neutral Animals,dog,loyal;friendly;big;small;trained;wild;playful;aggressive;young;old
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Neutral Animals,dolphin,intelligent;playful;graceful;wild;trained;large;small;marine;friendly;endangered
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Neutral Animals,elephant,large;gray;wild;tame;intelligent;endangered;majestic;old;young;strong
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Neutral Animals,hamster,small;furry;playful;cute;tame;wild;fast;nocturnal;young;old
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Neutral Animals,monkey,playful;clever;wild;tame;small;large;furry;noisy;young;old
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Neutral Animals,mouse,small;gray;fast;timid;wild;tame;nocturnal;cute;young;old
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Neutral Animals,peacock,colorful;proud;wild;tame;large;beautiful;noisy;exotic;male;female
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Neutral Animals,rabbit,white;fluffy;fast;cute;wild;tame;small;large;young;old
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Neutral Animals,shark,large;dangerous;fast;wild;marine;predatory;gray;endangered;aggressive;solitary
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Neutral Animals,snake,long;venomous;slithery;wild;tame;colorful;dangerous;small;large;rare
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Neutral Animals,whale,massive;gentle;wild;endangered;marine;blue;singing;deep-diving;ancient;majestic
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Places,city,busy;modern;ancient;large;small;crowded;clean;dirty;vibrant;historic
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Places,desert,vast;dry;sandy;hot;barren;remote;beautiful;harsh;golden;endless
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Places,forest,dense;green;ancient;tropical;dark;peaceful;wild;vast;rainy;magical
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Places,island,tropical;remote;small;large;beautiful;deserted;volcanic;sandy;green;exotic
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Places,lake,deep;blue;calm;frozen;large;small;clear;murky;scenic;freshwater
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Places,mountain,high;snowy;rugged;ancient;green;steep;majestic;remote;volcanic;beautiful
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Places,ocean,vast;deep;blue;stormy;calm;salty;endless;mysterious;warm;cold
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Places,plain,vast;flat;grassy;dry;fertile;open;endless;green;barren;scenic
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Places,plateau,high;flat;rocky;vast;elevated;dry;green;ancient;remote;scenic
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Places,river,wide;narrow;fast-flowing;calm;deep;shallow;muddy;clear;winding;ancient
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Places,valley,deep;green;fertile;narrow;wide;scenic;hidden;mountainous;peaceful;beautiful
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Places,village,small;rural;peaceful;ancient;modern;remote;coastal;mountainous;simple;charming
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Plants,cactus,spiky;green;desert;tall;small;flowering;hardy;exotic;dry;prickly
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Plants,eggplant,purple;fresh;large;small;shiny;organic;cooked;raw;bitter;smooth
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Plants,flower,beautiful;colorful;fragrant;wild;garden;red;yellow;blooming;delicate;exotic
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Plants,grass,green;tall;short;wet;dry;soft;wild;lawn;fresh;overgrown
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Plants,lettuce,fresh;green;crisp;organic;leafy;raw;washed;small;large;salad
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Plants,mushroom,wild;cultivated;fresh;dried;edible;poisonous;small;large;brown;white
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Plants,onion,fresh;red;white;yellow;spicy;raw;cooked;small;large;pungent
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Plants,pepper,hot;sweet;red;green;fresh;dried;spicy;small;large;flavorful
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Plants,potato,fresh;baked;boiled;organic;small;large;starchy;raw;cooked;yellow
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Plants,rose,red;beautiful;fragrant;thorny;wild;garden;blooming;delicate;white;pink
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Plants,tomato,red;fresh;ripe;juicy;organic;small;large;raw;cooked;sweet
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Plants,tree,tall;green;old;young;leafy;fruit-bearing;ancient;shady;strong;bare
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Social Relationships,ally,strong;reliable;faithful;strategic;close;powerful;trusted;foreign;helpful;loyal
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Social Relationships,brother,older;younger;loving;protective;annoying;supportive;twin;biological;adopted;caring
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Social Relationships,enemy,sworn;dangerous;powerful;ancient;bitter;foreign;hidden;ruthless;common;defeated
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Social Relationships,father,loving;strict;hardworking;absent;proud;supportive;biological;step;young;old
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Social Relationships,follower,loyal;devoted;blind;enthusiastic;faithful;dedicated;mass;religious;political;misguided
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Social Relationships,friend,close;best;old;new;loyal;trustworthy;fun;supportive;childhood;distant
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Social Relationships,leader,strong;charismatic;effective;visionary;democratic;authoritarian;young;experienced;inspiring;competent
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Social Relationships,mother,loving;caring;strict;hardworking;protective;single;biological;step;young;old
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Social Relationships,partner,business;life;reliable;equal;supportive;romantic;professional;trusted;creative;committed
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Social Relationships,rival,fierce;strong;corporate;athletic;bitter;longstanding;worthy;dangerous;competitive;defeated
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Social Relationships,sister,older;younger;loving;protective;annoying;supportive;twin;biological;adopted;caring
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Social Relationships,stranger,mysterious;dangerous;friendly;unknown;foreign;helpful;suspicious;passing;tall;short
