Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3,think-in-native,0.0,DE # German,B1,most frequent,Abstract Concepts,anger,strong;deep;hot;wild;dark;quick;bitter;fierce;loud;heavy
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Plants,rose,red;pink;beautiful;fragrant;delicate;thorny;soft;elegant;romantic;blooming
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Plants,tomato,red;ripe;juicy;fresh;small;large;sweet;round;soft;tangy
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Plants,tree,tall;old;green;strong;thick;ancient;leafy;sturdy;beautiful;bare
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Social Relationships,ally,loyal;trusted;close;reliable;supportive;strong;helpful;friendly;valuable;dependable
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Social Relationships,brother,older;younger;kind;annoying;protective;close;funny;loving;supportive;loyal
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Social Relationships,enemy,dangerous;fierce;bitter;hated;strong;cunning;relentless;powerful;cruel;deceptive
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Social Relationships,father,loving;strict;kind;supportive;old;wise;strong;caring;protective;funny
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Social Relationships,follower,loyal;dedicated;young;eager;supportive;quiet;obedient;enthusiastic;trusting;devoted
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Social Relationships,friend,close;best;old;new;kind;funny;loyal;supportive;trusted;dear
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Social Relationships,leader,strong;wise;confident;inspiring;strict;kind;powerful;charismatic;decisive;respected
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Social Relationships,mother,loving;caring;kind;strict;supportive;gentle;strong;wise;warm;protective
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Social Relationships,partner,loving;supportive;close;trusted;reliable;kind;funny;loyal;understanding;equal
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Social Relationships,rival,strong;fierce;competitive;tough;bitter;challenging;equal;determined;persistent;aggressive
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Social Relationships,sister,older;younger;kind;annoying;close;funny;loving;supportive;protective;sweet
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Social Relationships,stranger,unknown;mysterious;quiet;distant;friendly;suspicious;odd;unfamiliar;shy;curious
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Spatial Concepts,above,high;clear;distant;bright;open;wide;far;elevated;visible;overhead
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Spatial Concepts,back,rear;hidden;distant;far;behind;lower;old;forgotten;quiet;unseen
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Spatial Concepts,below,low;deep;hidden;dark;close;under;beneath;quiet;unseen;submerged
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Spatial Concepts,east,distant;far;bright;warm;exotic;ancient;rising;open;foreign;cultural
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Spatial Concepts,front,forward;clear;open;visible;leading;main;close;direct;prominent;first
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Spatial Concepts,inside,hidden;warm;safe;quiet;dark;small;cozy;private;enclosed;secure
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Spatial Concepts,left,near;close;opposite;western;remaining;odd;different;sideways;lower;secondary
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Spatial Concepts,north,cold;distant;far;high;remote;wild;dark;harsh;quiet;rugged
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Spatial Concepts,outside,open;cold;fresh;wide;far;exposed;public;bright;noisy;free
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Spatial Concepts,right,correct;near;close;eastern;proper;main;dominant;direct;primary;accurate
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Spatial Concepts,south,warm;distant;far;low;sunny;tropical;bright;exotic;open;inviting
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Spatial Concepts,west,far;distant;setting;open;wild;modern;new;remote;cultural;adventurous
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Time Concepts,century,past;old;new;long;ancient;modern;specific;historic;distant;recent
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Time Concepts,day,long;short;busy;quiet;sunny;rainy;cold;warm;special;ordinary
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Time Concepts,evening,quiet;cool;dark;late;peaceful;calm;beautiful;relaxing;long;romantic
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Time Concepts,hour,long;short;busy;quiet;early;late;precious;stressful;quick;endless
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Time Concepts,minute,quick;short;long;precious;busy;quiet;fleeting;exact;critical;passing
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Time Concepts,month,long;short;busy;quiet;cold;warm;rainy;sunny;special;current
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Time Concepts,morning,early;fresh;cool;quiet;bright;busy;calm;beautiful;cold;peaceful
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Time Concepts,night,dark;long;quiet;cold;late;peaceful;scary;beautiful;silent;endless
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Time Concepts,season,warm;cold;wet;dry;long;short;favorite;current;changing;festive
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Time Concepts,second,quick;short;brief;fleeting;precious;exact;critical;passing;fast;instant
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Time Concepts,week,long;short;busy;quiet;stressful;relaxing;special;current;past;upcoming
grok-3,think-in-native,0.0,DE # German,C1,most frequent,Time Concepts,year,long;short;busy;quiet;successful;difficult;special;past;new;memorable
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Abstract Concepts,anger,intense;burning;fierce;uncontrollable;deep;raw;bitter;sudden;suppressed;explosive
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Abstract Concepts,courage,brave;fearless;bold;heroic;daring;steadfast;resolute;valiant;unwavering;admirable
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Abstract Concepts,fear,overwhelming;paralyzing;deep-seated;irrational;constant;hidden;primal;chilling;gripping;intense
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Abstract Concepts,freedom,absolute;cherished;hard-won;precious;liberating;boundless;true;personal;political;spiritual
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Abstract Concepts,happiness,pure;genuine;radiant;infectious;lasting;simple;profound;unexpected;blissful;heartfelt
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Abstract Concepts,hate,intense;bitter;deep;consuming;blind;irrational;toxic;relentless;passionate;destructive
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Abstract Concepts,honesty,brutal;refreshing;unwavering;sincere;absolute;admirable;rare;courageous;transparent;consistent
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Abstract Concepts,justice,fair;impartial;blind;swift;deserved;long-awaited;moral;legal;divine;restorative
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Abstract Concepts,knowledge,vast;deep;profound;extensive;practical;theoretical;specialized;ancient;valuable;essential
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Abstract Concepts,love,unconditional;passionate;tender;eternal;selfless;romantic;deep;genuine;enduring;pure
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Abstract Concepts,peace,lasting;inner;serene;fragile;hard-earned;quiet;global;spiritual;harmonious;calming
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Abstract Concepts,wisdom,profound;timeless;practical;ancient;insightful;deep;hard-earned;philosophical;guiding;invaluable
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Cultural Artifacts,bell,loud;clear;resonant;melodic;ancient;small;heavy;golden;decorative;ceremonial
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Cultural Artifacts,candle,flickering;warm;scented;tall;thin;white;glowing;romantic;calming;decorative
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Cultural Artifacts,carpet,soft;thick;colorful;patterned;expensive;worn;plush;oriental;modern;cozy
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Cultural Artifacts,coin,old;shiny;rare;valuable;small;golden;silver;commemorative;worn;historical
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Cultural Artifacts,crown,golden;jeweled;royal;heavy;ancient;ceremonial;ornate;majestic;symbolic;glittering
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Cultural Artifacts,flag,national;colorful;waving;proud;tattered;symbolic;historic;official;bright;bold
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Cultural Artifacts,mask,mysterious;colorful;eerie;traditional;decorative;frightening;intricate;hidden;ceremonial;protective
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Cultural Artifacts,necklace,elegant;delicate;golden;silver;beaded;expensive;simple;long;sparkling;vintage
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Cultural Artifacts,painting,beautiful;abstract;realistic;famous;old;vibrant;detailed;expressive;modern;classic
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Cultural Artifacts,ring,golden;silver;diamond;simple;elegant;antique;engagement;precious;ornate;small
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Cultural Artifacts,statue,tall;ancient;marble;bronze;majestic;detailed;imposing;historical;weathered;iconic
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Cultural Artifacts,vase,delicate;ceramic;tall;ornate;ancient;floral;elegant;fragile;decorative;painted
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Environmental Phenomena,cloud,fluffy;dark;white;heavy;drifting;thick;ominous;light;scattered;towering
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Environmental Phenomena,earthquake,powerful;devastating;sudden;violent;destructive;terrifying;massive;unexpected;catastrophic;seismic
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Environmental Phenomena,fog,thick;dense;eerie;mysterious;cold;heavy;obscuring;silent;creeping;gray
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Environmental Phenomena,lightning,bright;sudden;powerful;jagged;dangerous;electric;striking;intense;dramatic;blinding
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Environmental Phenomena,rain,heavy;light;steady;gentle;torrential;cold;warm;refreshing;persistent;drizzling
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Environmental Phenomena,rainbow,colorful;bright;beautiful;vivid;rare;magical;fleeting;arched;stunning;vibrant
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Environmental Phenomena,snow,soft;white;heavy;light;powdery;fresh;cold;thick;falling;pristine
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Environmental Phenomena,storm,fierce;violent;powerful;raging;dark;dangerous;sudden;intense;destructive;thunderous
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Environmental Phenomena,thunder,loud;booming;deep;rolling;distant;powerful;startling;ominous;resonant;deafening
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Environmental Phenomena,tide,high;low;strong;incoming;outgoing;powerful;relentless;calm;tidal;dangerous
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Environmental Phenomena,volcano,active;dormant;massive;dangerous;fiery;erupting;ancient;towering;destructive;majestic
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Environmental Phenomena,wind,strong;gentle;cold;warm;gusty;howling;brisk;relentless;soft;biting
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Food Items,apple,red;green;crisp;sweet;juicy;fresh;ripe;tart;shiny;small
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Food Items,banana,yellow;ripe;sweet;soft;long;curved;fresh;tropical;healthy;spotted
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Food Items,beef,tender;juicy;lean;grilled;rare;medium;well-done;savory;fresh;marbled
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Food Items,bread,fresh;crusty;soft;warm;white;wholegrain;sliced;homemade;stale;toasted
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Food Items,broccoli,green;fresh;tender;healthy;steamed;raw;crisp;small;organic;bitter
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Food Items,cheese,creamy;sharp;aged;soft;hard;melted;tangy;mild;stinky;grated
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Food Items,chicken,tender;juicy;grilled;roasted;fried;spicy;lean;fresh;savory;boneless
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Food Items,egg,fresh;boiled;fried;scrambled;white;brown;small;large;organic;cracked
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Food Items,fish,fresh;grilled;fried;raw;flaky;oily;white;smoked;salty;tender
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Food Items,pasta,al dente;fresh;homemade;creamy;spicy;cheesy;soft;long;short;savory
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Food Items,rice,white;brown;sticky;fluffy;steamed;boiled;fragrant;plain;seasoned;long-grain
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Food Items,soup,hot;creamy;hearty;clear;spicy;savory;homemade;thick;light;comforting
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Human Roles,artist,talented;creative;innovative;famous;struggling;visionary;eccentric;skilled;passionate;contemporary
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Human Roles,athlete,strong;fast;dedicated;competitive;skilled;disciplined;fit;determined;talented;professional
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Human Roles,chef,skilled;creative;passionate;famous;innovative;experienced;meticulous;busy;talented;culinary
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Human Roles,doctor,compassionate;skilled;experienced;dedicated;caring;knowledgeable;busy;trusted;professional;kind
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Human Roles,engineer,innovative;skilled;technical;creative;experienced;precise;analytical;dedicated;brilliant;practical
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Human Roles,farmer,hardworking;dedicated;rural;experienced;tough;patient;knowledgeable;traditional;resilient;practical
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Human Roles,lawyer,sharp;persuasive;experienced;successful;dedicated;tough;ethical;knowledgeable;aggressive;professional
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Human Roles,musician,talented;passionate;creative;skilled;famous;dedicated;versatile;expressive;gifted;innovative
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Human Roles,scientist,brilliant;curious;dedicated;innovative;analytical;meticulous;knowledgeable;pioneering;focused;experimental
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Human Roles,soldier,brave;disciplined;loyal;tough;dedicated;strong;heroic;trained;resilient;honorable
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Human Roles,teacher,patient;inspiring;dedicated;knowledgeable;kind;strict;supportive;experienced;passionate;caring
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Human Roles,writer,creative;talented;prolific;imaginative;insightful;famous;dedicated;expressive;thoughtful;skilled
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Inanimate Objects,book,old;new;thick;thin;interesting;boring;hardcover;paperback;classic;engaging
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Inanimate Objects,bridge,old;modern;long;narrow;sturdy;wooden;steel;iconic;suspended;arched
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Inanimate Objects,drums,loud;rhythmic;powerful;deep;tribal;modern;small;large;resonant;beaten
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Inanimate Objects,earth,vast;beautiful;fragile;ancient;green;blue;rich;fertile;diverse;precious
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Inanimate Objects,flute,delicate;melodic;silver;wooden;small;ancient;clear;soft;elegant;traditional
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Inanimate Objects,key,old;rusty;small;golden;silver;important;spare;lost;heavy;decorative
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Inanimate Objects,knife,sharp;dull;small;large;rusty;shiny;dangerous;useful;serrated;kitchen
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Inanimate Objects,lock,secure;old;rusty;heavy;broken;small;sturdy;modern;complicated;reliable
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Inanimate Objects,moon,full;crescent;bright;pale;mysterious;distant;glowing;beautiful;silver;serene
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Inanimate Objects,pen,black;blue;expensive;cheap;old;new;smooth;leaky;elegant;simple
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Inanimate Objects,sun,bright;warm;hot;golden;blazing;radiant;shining;powerful;distant;life-giving
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Inanimate Objects,sword,sharp;ancient;heavy;rusty;legendary;ornate;deadly;ceremonial;forged;powerful
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Neutral Animals,cat,fluffy;playful;curious;lazy;sleek;black;white;small;independent;affectionate
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Neutral Animals,dog,loyal;friendly;energetic;big;small;protective;playful;obedient;furry;loving
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Neutral Animals,dolphin,intelligent;playful;friendly;sleek;fast;graceful;social;curious;beautiful;wild
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Neutral Animals,elephant,massive;gentle;strong;gray;wise;majestic;slow;powerful;endangered;wrinkled
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Neutral Animals,hamster,small;cute;furry;active;tiny;fluffy;nocturnal;playful;curious;cuddly
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Neutral Animals,monkey,playful;curious;agile;mischievous;small;clever;social;wild;funny;energetic
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Neutral Animals,mouse,small;tiny;quick;shy;gray;sneaky;cute;quiet;timid;fast
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Neutral Animals,peacock,colorful;beautiful;proud;vibrant;majestic;elegant;striking;ornate;exotic;stunning
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Neutral Animals,rabbit,fluffy;cute;fast;small;white;timid;playful;soft;hopping;gentle
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Neutral Animals,shark,dangerous;powerful;sleek;fast;predatory;scary;large;gray;deadly;fearsome
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Neutral Animals,snake,slithery;dangerous;venomous;long;thin;silent;creepy;colorful;coiled;stealthy
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Neutral Animals,whale,massive;gentle;majestic;blue;enormous;powerful;graceful;deep;endangered;mysterious
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Places,city,busy;crowded;modern;old;noisy;vibrant;large;industrial;cultural;sprawling
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Places,desert,hot;dry;vast;barren;sandy;harsh;empty;arid;endless;scorching
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Places,forest,dense;green;dark;ancient;mysterious;lush;quiet;vast;wild;enchanted
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Places,island,small;tropical;remote;beautiful;isolated;rocky;sandy;green;uninhabited;exotic
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Places,lake,calm;clear;deep;blue;serene;large;cold;still;reflective;peaceful
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Places,mountain,tall;majestic;rugged;snowy;steep;ancient;rocky;imposing;breathtaking;remote
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Places,ocean,vast;deep;blue;wild;powerful;endless;mysterious;calm;stormy;immense
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Places,plain,flat;vast;open;grassy;wide;barren;endless;fertile;quiet;expansive
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Places,plateau,high;flat;vast;rocky;barren;elevated;remote;wide;rugged;ancient
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Places,river,long;wide;deep;calm;rushing;clear;muddy;winding;powerful;serene
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Places,valley,deep;green;narrow;fertile;quiet;beautiful;hidden;lush;steep;peaceful
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Places,village,small;quiet;rural;charming;old;peaceful;remote;friendly;traditional;quaint
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Plants,cactus,spiky;green;tall;desert;tough;prickly;hardy;small;blooming;resilient
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Plants,eggplant,purple;shiny;smooth;fresh;large;small;bitter;tender;organic;oval
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Plants,flower,beautiful;colorful;fragrant;delicate;bright;small;wild;blooming;fresh;vibrant
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Plants,grass,green;soft;tall;short;fresh;wet;dry;thick;lush;wild
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Plants,lettuce,green;fresh;crisp;leafy;tender;organic;light;healthy;raw;crunchy
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Plants,mushroom,small;brown;white;edible;poisonous;soft;wild;earthy;fresh;delicate
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Plants,onion,strong;pungent;white;yellow;raw;sweet;small;large;fresh;sharp
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Plants,pepper,spicy;hot;red;green;sweet;fresh;small;dried;mild;fiery
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Plants,potato,brown;starchy;fresh;small;large;baked;boiled;mashed;raw;hearty
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Plants,rose,red;pink;beautiful;fragrant;delicate;thorny;elegant;blooming;romantic;classic
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Plants,tomato,red;ripe;juicy;fresh;small;large;sweet;acidic;round;organic
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Plants,tree,tall;old;green;sturdy;leafy;ancient;bare;thick;majestic;sprawling
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Social Relationships,ally,loyal;trusted;supportive;reliable;close;helpful;strong;valuable;dependable;strategic
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Social Relationships,brother,loving;protective;annoying;close;older;younger;supportive;funny;loyal;caring
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Social Relationships,enemy,dangerous;hostile;bitter;fierce;cunning;relentless;powerful;hated;deceptive;formidable
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Social Relationships,father,loving;strict;supportive;caring;wise;strong;protective;kind;hardworking;gentle
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Social Relationships,follower,loyal;dedicated;enthusiastic;supportive;obedient;eager;faithful;committed;admiring;devoted
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Social Relationships,friend,close;loyal;kind;funny;supportive;trusted;dear;reliable;caring;lifelong
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Social Relationships,leader,strong;charismatic;inspiring;decisive;wise;confident;powerful;respected;visionary;bold
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Social Relationships,mother,loving;caring;nurturing;strict;supportive;kind;gentle;strong;protective;wise
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Social Relationships,partner,loving;supportive;reliable;equal;trusted;close;compatible;loyal;understanding;committed
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Social Relationships,rival,fierce;competitive;tough;challenging;bitter;strong;determined;hostile;persistent;formidable
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Social Relationships,sister,loving;annoying;supportive;close;older;younger;caring;funny;protective;kind
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Social Relationships,stranger,unknown;mysterious;suspicious;distant;unfamiliar;odd;quiet;reserved;curious;unexpected
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Spatial Concepts,above,high;elevated;overhead;superior;towering;lofty;upper;distant;prominent;dominant
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Spatial Concepts,back,rear;hind;behind;posterior;hidden;distant;remote;last;secondary;supportive
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Spatial Concepts,below,lower;beneath;underneath;inferior;submerged;hidden;deep;underground;lesser;subordinate
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Spatial Concepts,east,eastern;oriental;distant;rising;cultural;ancient;exotic;remote;traditional;faraway
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Spatial Concepts,front,forward;leading;anterior;primary;main;visible;prominent;first;central;foremost
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Spatial Concepts,inside,inner;internal;hidden;enclosed;private;deep;secret;confined;sheltered;intimate
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Spatial Concepts,left,western;remaining;abandoned;liberal;odd;spare;unused;secondary;opposite;stray
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Spatial Concepts,north,cold;northern;distant;polar;remote;upper;chilly;rugged;wild;harsh
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Spatial Concepts,outside,external;outer;exterior;public;open;exposed;distant;foreign;surrounding;peripheral
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Spatial Concepts,right,correct;eastern;proper;just;accurate;conservative;immediate;primary;dominant;suitable
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Spatial Concepts,south,warm;southern;tropical;lower;sunny;distant;exotic;hot;vibrant;coastal
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Spatial Concepts,west,western;distant;modern;progressive;remote;sunset;cultural;pioneering;open;expansive
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Time Concepts,century,past;new;old;modern;ancient;specific;long;significant;historical;turning
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Time Concepts,day,long;short;busy;sunny;rainy;cold;warm;special;ordinary;tiring
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Time Concepts,evening,quiet;cool;late;dark;peaceful;relaxing;romantic;calm;pleasant;twilight
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Time Concepts,hour,long;short;busy;quiet;early;late;crucial;precious;fleeting;stressful
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Time Concepts,minute,quick;short;brief;fleeting;last;precious;exact;tense;critical;passing
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Time Concepts,month,long;short;busy;cold;warm;rainy;sunny;special;current;past
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Time Concepts,morning,early;fresh;cool;bright;quiet;busy;sunny;foggy;peaceful;crisp
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Time Concepts,night,dark;long;quiet;late;cold;starry;sleepless;peaceful;eerie;silent
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Time Concepts,season,warm;cold;rainy;dry;long;short;favorite;current;festive;changing
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Time Concepts,second,quick;brief;fleeting;last;critical;precise;short;passing;decisive;instant
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Time Concepts,week,long;short;busy;quiet;stressful;exciting;ordinary;productive;tiring;eventful
grok-3,think-in-native,0.0,DE # German,C2,most frequent,Time Concepts,year,long;short;busy;successful;challenging;memorable;past;new;difficult;prosperous
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Abstract Concepts,anger,intense;burning;fierce;uncontrollable;deep;raw;bitter;sudden;suppressed;explosive
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Abstract Concepts,courage,brave;fearless;bold;heroic;daring;valiant;resolute;steadfast;unwavering;admirable
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Abstract Concepts,fear,overwhelming;paralyzing;deep-seated;irrational;constant;hidden;primal;chilling;gripping;haunting
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Abstract Concepts,freedom,absolute;cherished;hard-won;precious;liberating;boundless;true;personal;political;spiritual
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Abstract Concepts,happiness,pure;genuine;radiant;infectious;lasting;simple;profound;unexpected;blissful;serene
